,album titles,artists,cleaned_sentences
3662,Classick,베이식(Basick),기대다 나가다 늦다 나오다 아우르다 만들다 씹다 먹다 담다 비다 쓰이다 얹다 크다 뛰어들다
3663,'Guerrilla Muzik' Vol.1: Prologue,BILL STAX(빌스택스),크다 오다 지나다 입다 내놓다 늘다 드러나다 자다 묻다 나다 피다 보내다 보여주다 남다 거치다 기다 가져가다 바라보다 늘다 가지다 커지다 기다리다
3664,The 4th Album,이브(Eve),듣다 싶다 해주다 결리다 찌푸리다 외치다 터지다 지르다 대다 타고나다 불다 쓰다 붙이다 싶다 알다 느껴지다 밝다 어우러지다 찍다 선보이다 오다 놓다 겪다 높아지다 가다 돌아가다 놓다 보여주다 넘다 느껴지다 빠지다 없어지다
3665,Play,AKMU (악동뮤지션),나오다 끌다 끝나다 나오다 듣다 기대다 듣다 싶다 만들다 해보다 들다 읽다 들다 떨구다 밝다 부르다 들다 집다 듣다 듣다 만들다 바꾸다 달라지다 보이다 새다 넘기다 열다 들어오다 해주다 듣다 싶다
3666,Mystery Lady: Songs of Billie Holiday,Etta James(에타 제임스),묻다 되어다 가다 나서다 찾아보다 만나다 듣다 나오다 기대다 틀다 채우다 돼다 쌓이다 묻다 나오다 묻다 나오다 들다 들다 올라가다 느끼다 싶다 모으다 버리다 만나다 들다 올라가다 싶다
3667,Growing Season - 3rd Album Part.B,윤하(Younha/ユンナ),되어다 내리다 자다 녹다 되어다 차다 헤어지다 풀다 되어다 들다 차다 드리다 싶다 맡다 차다 이루다 걸다 가다 뜨다 맞다 차다 갈다 나오다 내리다 내리다 자다 어울리다 모르다 차다 돋보이다 자다 풀다 내다 감다 듣다 만들다 듣다 따르다 부르다 좋아지다 돋보이다
3668,The Bravery,Bravery(브레이버리),크다 불다 입다 듣다 신다 보여주다
3669,Offramp,Pat Metheny(팻 매스니),가다 늘다 돋보이다 태어나다 만나다 대다 맡다 입다 모르다 묻다 들다 맛보다 만들다 내다 어울리다 꾸다 만들다 내다 만들다 자다 보이다 주다 되어다 느끼다 씹다 씹다 들다 따르다 다가오다 받다 되어다 뿜어내다 느끼다 부서지다 이끌다 맡기다 섞이다 버리다 숨기다 되어다 깨닫다 채우다 주다 버리다 비우다 열리다 받다 들이다 주다 깨닫다
3670,Hopes And Fears,Keane(킨),대다 팔리다 고르다 올리다 뽑다 뽑히다 오다 받다 받다 잇다 쓸다 흘러가다 울리다 듣다 만들다
3671,Sixteen Days,지맨(ZEEMEN),거치다 선보이다 만들다 묶다 만들다 적히다 들다 느끼다 만들다 이루다 느껴지다 거치다 느껴지다 듣다 늘어나다 만나다
3672,Out Loud,데미캣(Demicat),다가서다 넘다 들다 나오다 해오다 해오다 보여주다 늘다 담다 덜다 흐르다 담다 내다 달라지다 흐르다 보이다 좁히다 들다 들리다 흔들리다 지키다 잃다 기다리다 만들다
3673,After Moon,윔(WYM),오다 얻다 선보이다 두다 들다 돼다 이루다 흘러가다 오다 떠오르다 오다 들다 맡다 보여주다
3674,Kaya - Deluxe Edition,Bob Marley(밥 말리) & The Wailers(웨일러스),받다 말리다 태어나다 자르다 나르다 보내다 받다 받다 받다 자다 나아가다 자다 말리다 갈구다 되어다 자다 사랑받다 되어다 넘어서다 그치다
3675,A Night At The Opera (2011 Remaster),Queen(퀸),어리다 불러일으키다 놀다 가다 들다 틀어주다 들다 자다 모르다 들다 돌아오다 맴돌다 떠나다 가다 밀다 모르다 부르다 서다 되어다 되어다 들다 되어다 되어다 가리다 모으다 들다 들다 만들다 자시다 바뀌다 열리다 되어다 지다 지나다 들다 오다 올려다보다 웃다 나다 오다 뜯다 올리다 놓다 듣다 흐르다 그리다 살펴보다 짜다 가다 적히다 들다 없어지다 들다 들다 되어다 버리다 오다 선보이다 되어다 열리다 되어다 되어다 되어다 늘다 가다 늘다 가다 맡다 보여주다 적히다 들다 알려지다 늘다 나오다 내다 적히다 떠나다 들다 버리다 들다 돌아가다 허기지다 채우다 들다
3676,Hestory,김건모,늘다 차다 줄이다 자다 어울리다 겁나다 웃기다 그리다 박히다 흥얼거리다 밝다 듣다 좋아지다 자다 살리다 자다 어울리다 되어다 들다 싶다 해주다 생기다 들어오다 들다 해주다 부르다 태어나다 부르다 써다 들어오다 싶다 들다 지다 지다 웃다 부르다 파다 싶다 듣다 나다 웃기다 차다 모르다 지나가다 차다 들썩이다 차다 드리다
3677,Halcyon Days (Deluxe Edition),Ellie Goulding(엘리 굴딩),이루다 보여주다 어울리다 만들다 빼다 받다 맞추다 들이다 넘다 고르다 올리다 찍다 거두다 거두다 돋보이다 되어다 늘다 되어다 넘다 고르다 올리다 받다 쥐다 받다 뽑히다 크다
3678,tender,캐스커(Casker),느껴지다 넘다 나타내다 벗어나다 띄다 놓다 만들다 늘다 떠올리다 해내다 오다 느껴지다 이루다 들다 바라다
3679,Volt Age Sound 6v,Various Artists,만들다 만들다 선보이다 만들다 내다 돕다 나가다 모르다 생기다 엿보다 지니다 담다 도르다
3680,Space Talk,망 이실로(Mang Esilo),되어다 감추다 내미다 울다 인정받다 이루다 흘러가다 들리다 기울이다 보이다 흐르다
3681,Youth!,Glen Check,터지다 나가다 늘다 젖다 만들다 선보이다 녹이다 되어다 벗어나다 오가다 듣다 늘다 거치다 자르다 붙이다 만들다 끄다
3682,Point 9,Haihm(하임),지니다 치다 늘다 내다 바뀌다 엿보다 벗어나다 새다 일으키다 가다 할퀴다 헤집다 되어다 드러나다
3683,As Time Goes By,윤미래,들다 비다 부르다 오다 받다 살다 적다 어리다 겪다 갖다 들다 전해지다 부르다 흐르다 느끼다
3684,(Rotten Apples) The Smashing Pumpkins Greatest Hits,The Smashing Pumpkins,알다 빌리다 보여주다 빼놓다 들다 들이다 들다 들다 모으다 불다 나오다 집다 이루다 채다 빠지다 이루다 빠지다 드리다 내놓다 모으다 들다
3685,Prestige,엄정화,늘다 저물다 대다 짚다 내다 끌다 들이다 내다 쫓다 되어다 보이다 딛다 맡다 오다 갖다 이끌다 되어다 파묻히다 내다 얻다 내다 오다 접다 받다 되어다 거두다 보여주다 거치다 뻗다 맛보다 느끼다 물러서다 놓치다 부여잡다 달려가다 대다 사로자다 늘다 빌리다 쓸다 어리다 몰리다 주다
3686,Who You Are (Deluxe Edition),Jessie J(제시 제이),뒤지다 늘다 어리다 드러내다 뜨다 쓰다 기다 지나다 만들다 오다 찍다 오다 받다 치르다 걸치다 기울이다 거두다 드러내다 뽑다 세우다 떠오르다 크다 받다 넘어서다 나가다 크다 끌다 떠오르다
3687,Mostly Coltrane,Steve Kuhn(스티브 쿤) & Joe Lovano(조 로바노),대다 맞다 떠오르다 담다
3688,국풍 '13,오대리,담다 담다 쉬다 채다 다가오다 앓다 내딛다 모르다 보이다 되어다 맞다 일어나다 담다 느껴지다 갇히다
3689,Le Voyage De Sahar,Anouar Brahem(아누아르 브라헴),감다 튀다 이루다 감다 이끌다 어우러지다 들려주다 나아가다 고르다 지르다 늘다 자다 드러내다
3690,The Massive,파라노이드(ParaNoyd),넘다 들다 늘다 선보이다 느끼다 추다 지니다 지니다 끌다 올리다 걸리다 짖다 대다 늘다 사다 들려주다 보이다
3691,Jumping The Creek,Charles Lloyd(찰스 로이드),담다 빌리다 기다 들다 담다 잊다 이끌다 오가다 담다 펼치다 비추다 가다
3692,11111101,IDIOTAPE (이디오테잎),지켜보다 오다 채우다 부추기다 두다 기울이다 뛰어넘다 되어다 받다
3693,Neighbourhood,Manu Katché,드러내다 자다 맺다 나오다 되어다 드러내다 드러내다 모으다 드러내다
3694,아편굴 처녀가 들려준 이야기 (Secret Stories Heard From A Girl Of An Opium Den),모임 별(Byul.org),지내다 담다 되어다 내뱉다 쓸다 오다 가다 쓰이다 되어다 지나다 되어다 나가다 생기다 늘다
3695,Trio,Marcin Wasilewski(마르신 바실레프스키),버리다 대다 믿다 들려주다 받다 되어다 맺다 되어다 버리다 알리다 해오다 들다 빌다 찾다 펼치다 보여주다
3696,Happy Ending,야광토끼(Neon Bunny),부르다 들려주다 두다 만들다 뽐내다 박히다 쓸다 비꼬다 끼우다 넣다 말다 드러내다 내뱉다 이루다 되어다
3697,Dusk,Jim Chappell(짐 샤펠),지다 되어다 알려지다 알다 알다 되어다 쉬다 내미다 나오다 넘다 들다 들다 느껴지다 묻다 나오다 자다 살리다 뽑다 되어다 느껴지다 자다 들다 되어다 지다
3698,Music From The Motion Picture Cadillac Records,Various Artists,크다 살다 크다 붙다 이끌다 내다 받다 지다 지다 들다 되어다 나오다 크다 주다 맡다 잡다
3699,Life In Cartoon Motion (UK eDeluxe Album),Mika(미카),크다 나가다 해주다 듣다 생기다 이끌다 들다 되어다 말다 느껴지다 받다 빠지다 버리다 외우다 감싸다 들다 뛰다 쉬다 오다 떠나다 돋다 주다 버리다 지나다 돼다 들다 떠올리다 주다 오다 받다 흔들다 받다 되어다 받다 찾다 느껴지다 들다 부르다 추다 부르다 놓이다 접다 날리다 찾다 크다 젖다 다니다 뛰다 주다 찾아오다 되어다 해주다
3700,중독(中毒),나윤권,적다 늘다 다루다 싶다 되어다 다루다 달라지다 이어지다 떨어지다 가다 맞다 물리다 비다 움직이다 쉬다 되어다 살아나다 늘다 만들다 잘나가다 만들다 길어지다 걸리다 길어지다 살아나다 갖다 버티다 되어다 쌓다 내다 꾸다 되어다 길어지다 따다 감다 흐려지다 가다 잊혀지다 가다 꺼내다 되어다 놓다 벌어지다 쌓다 올리다 자다 만들어지다 만들어지다 떠오르다 더불다 크다 끌다 끌다 갈다 나오다 쌓다 기대다 잇다 심다 주다 치다 펴다 맞다 부르다 떠나다 들다 싶다 싶다 고르다 올라오다 넘어가다 늘다 기다 꽉차다 덮다 만들다 놓다 들다 짜다 오다 쌓이다 꺼내다 되어다 붙이다 기르다 바라다 알다 자다 모르다 부르다 들다 들이다
3701,Changing Places,Tord Gustavsen(토드 구스타브센),세다 속삭이다 세다 이루다 받다 얻다 내다 속삭이다 적다
3702,Home Again (Deluxe Version),Michael Kiwanuka(마이클 키와누카),대다 태어나다 빌다 받다 크다 받다 가다 베다 자다 어울리다 들다 느끼다 되어다
3703,Lift Every Voice,Charles Lloyd(찰스 로이드),자다 보여주다 가다 빠지다 줄이다 일어나다 주다 빌리다 이루다 주다 해주다
3704,Promises Kept,Steve Kuhn(스티브 쿤),빛나다 꿈꾸다 걸치다 꿈꾸다 담다 이끌다 해오다 들이다 나풀거리다 바꾸다
3705,Take Shelter,Years & Years(이어즈 & 이어즈),늘다 올리다 오다 다루다 되어다 받다 오다 오다 나가다 크다 받다 이루다 늘다 받다 가다 크다 받다 늘다 찍다 크다 선보이다 몰다
3706,Hyperion With Higgins,Charles Lloyd(찰스 로이드),들다 펼치다 접다 들다 기르다 겪다 만나다 되어다 메다 되어다 담기다 되어다 말다 떠나다 빌리다 기다 느껴지다
3707,Radio,LL Cool J(엘엘 쿨 제이),알리다 두다 사라지다 오다 쏟아내다 들이다 되어다 받다 비다 나아가다 받다 알리다 되어다 거치다 담다 오다 피우다 이끌다 오다 알리다 크다 가다 받다 만들다 들다 세다 거두다 가다 나오다 늘다 빼놓다 그려지다 만들어지다 들리다 이끌다
3708,Anthem,Ralph Towner(랄프 타우너),두다 빌다 드러내다 드러내다
3709,Markers 10th Anniversary (마커스 10주년 감사 앨범),마커스(Markers),가지다 갈다 드리다 되어다 담다 늘다 감사하다 감사하다 느끼다 되어다 자다 부르다 되어다 되어다
3710,Hands,Little Boots(리틀 부츠),크다 일으키다 늘다 배우다 어리다 다루다 드러내다 키우다 나가다 들어가다 나가다 오다 싶다 선보이다 선보이다 찍다 크다 일으키다 되어다 뽑다 받다 크다 끌다 선보이다 가다 받다 들다 앞두다 느끼다
3711,Born Under A Bad Sign,Albert King(알버트 킹),넘다 들다 자다 알려지다 넘다 들다 쉬다 거치다 지니다 가다 아끼다 당기다 끌다 올리다 오다 크다 틀다 끼치다 들다 불리다 알려지다 오다 오다 사오다 크다 오다 알려지다 얻다 크다 얻다 내다 크다 오다 가다 맡다 얻다 꼽히다 크다 되어다
3712,Music For Egon Schiele,Rachel's(레이첼스),듣다 들다 기억나다 되어다 버리다 그리다 들다 꺼내다 모르다 들다 끄다 버리다 놓다 모르다 싶다 부추기다 만들다 담다 먹다 먹다 지다 싶다 찾다 들다 부추기다 받다 씻다 내리다 받다 싶다 어루만지다 해주다 늘다 뜨다 들려주다 끌리다 나오다 사로잡히다 더불다 받다 바라다
3713,Solid Ether,Nils Petter Molvaer(닐스 페터 몰바에르),몰다 엿보다 보이다 입다 담다 어두워지다 자아내다 어우러지다
3714,Believe In 5462,최재훈,비다 들다 받다 보이다 따르다 부르다 만들다 두다 갖추다 비다 부르다 울리다 늘다 들리다 헤어지다 떠나다 보내다 돌아서다 알다 앞서다 헤어지다 이어지다 돕다 알려지다 되어다 나오다 듣다 젖다 들다
3715,Astrakan Café,Anouar Brahem(아누아르 브라헴),다가오다 얻다 가로지르다 즐기다 바르다 이루다 드러내다 주다 다가오다
3716,Serenity,Bobo Stenson,담다 이루어지다 늘다 담다 받다 세다 이루다 어우르다
3717,Talk Dirty [Deluxe Edition],Jason Derulo(제이슨 데룰로),움직이다 가다 늘다 나오다 맞추다 묻다 나르다 다니다 흔들다 내놓다 추다 주다 허다 맞추다 들이다 추다 퍼지다 찍다 얻다 묻히다 느껴지다 오다 오다 담기다 넘다 들다 대다 나누다 기울이다
3718,"The Melody At Night, With You",Keith Jarrett(키스 자렛),해주다 가다 멈추다 펼치다 지니다 살리다 거두다
3719,A Rush Of Blood To The Head,Coldplay(콜드플레이),가다 이루어지다 가다 잇다 받다 늘다 보이다 지다 드러나다 되어다 넘어오다 메다 얹히다 고르다 안기다 주다 되어다 알려지다 오다 어우러지다 돋보이다 듣다 잠기다 들다 받다 싶다 늘다
